"","armortype","ENPC","SD","Run","flexible","Delay","Scenario","group","bin","M","EE","uncert","designcost","armor2per","armor3per","LSCOOption","CRLCOOption","MESCDOption","TotalProb","Armor","TENPC","select"
"695",4,5.64631373306073,1.88483979082763,600,1,9,"9 Month",464,116,10000,0.25,1,1,1,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"696",4,5.64631373306073,1.88483979082763,721,1,12,"12 Month",948,116,10000,0.25,1,1,1,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"697",4,5.64631373306073,1.88483979082763,117,0,0,"Uncertainty",468,117,10000,0.25,1,1,1,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"698",3,5.62843146851366,2.70065025814429,238,1,0,"Flexibility",951,117,10000,0.25,1,1,1,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5628.43146851366,"min"
"699",4,5.64631373306073,1.88483979082763,359,1,3,"3 Month",468,117,10000,0.25,1,1,1,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"700",4,5.64631373306073,1.88483979082763,480,1,6,"6 Month",952,117,10000,0.25,1,1,1,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"701",4,5.64631373306073,1.88483979082763,601,1,9,"9 Month",468,117,10000,0.25,1,1,1,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"702",4,5.64631373306073,1.88483979082763,722,1,12,"12 Month",952,117,10000,0.25,1,1,1,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"703",4,5.64631373306073,1.88483979082763,118,0,0,"Uncertainty",472,118,10000,0.25,1,1,1,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"704",4,5.64631373306073,1.88483979082763,239,1,0,"Flexibility",956,118,10000,0.25,1,1,1,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"705",4,5.64631373306073,1.88483979082763,360,1,3,"3 Month",472,118,10000,0.25,1,1,1,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"706",4,5.64631373306073,1.88483979082763,481,1,6,"6 Month",956,118,10000,0.25,1,1,1,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"707",4,5.64631373306073,1.88483979082763,602,1,9,"9 Month",472,118,10000,0.25,1,1,1,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"708",4,5.64631373306073,1.88483979082763,723,1,12,"12 Month",956,118,10000,0.25,1,1,1,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"709",4,5.64631373306073,1.88483979082763,119,0,0,"Uncertainty",476,119,10000,0.25,1,1,1,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"710",4,5.64631373306073,1.88483979082763,240,1,0,"Flexibility",960,119,10000,0.25,1,1,1,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"711",4,5.64631373306073,1.88483979082763,361,1,3,"3 Month",476,119,10000,0.25,1,1,1,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"712",4,5.64631373306073,1.88483979082763,482,1,6,"6 Month",960,119,10000,0.25,1,1,1,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"713",4,5.64631373306073,1.88483979082763,603,1,9,"9 Month",476,119,10000,0.25,1,1,1,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"714",4,5.64631373306073,1.88483979082763,724,1,12,"12 Month",960,119,10000,0.25,1,1,1,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"715",4,5.64631373306073,1.88483979082763,120,0,0,"Uncertainty",480,120,10000,0.25,1,1,1,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"716",4,5.64631373306073,1.88483979082763,241,1,0,"Flexibility",964,120,10000,0.25,1,1,1,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"717",4,5.64631373306073,1.88483979082763,362,1,3,"3 Month",480,120,10000,0.25,1,1,1,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"718",4,5.64631373306073,1.88483979082763,483,1,6,"6 Month",964,120,10000,0.25,1,1,1,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"719",4,5.64631373306073,1.88483979082763,604,1,9,"9 Month",480,120,10000,0.25,1,1,1,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"720",4,5.64631373306073,1.88483979082763,725,1,12,"12 Month",964,120,10000,0.25,1,1,1,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"721",4,5.64631373306073,1.88483979082763,121,0,0,"Uncertainty",484,121,10000,0.25,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"722",4,5.64631373306073,1.88483979082763,242,1,0,"Flexibility",968,121,10000,0.25,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"723",4,5.64631373306073,1.88483979082763,363,1,3,"3 Month",484,121,10000,0.25,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"724",4,5.64631373306073,1.88483979082763,484,1,6,"6 Month",968,121,10000,0.25,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"725",4,5.64631373306073,1.88483979082763,605,1,9,"9 Month",484,121,10000,0.25,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"726",4,5.64631373306073,1.88483979082763,726,1,12,"12 Month",968,121,10000,0.25,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
